medicine,ceil_price
"sita gliptin and
metformin
hydrochloride (sr)
tablets
m/s mascot health
series pvt. ltd. / m/s
aristo
pharmaceuticals pvt.
ltd.",21.56
"sita gliptin and
metformin
hydrochloride
tablets
m/s hetero labs ltd.
/ m/s hetero
healthcare ltd.",14.28
"sita gliptin and
metformin
hydrochloride
tablets",15.17
"met oprolol succinate
(as extended release),
chlorthalidone &
telmisartan tablets
m/s akums drugs &
pharmaceuticals ltd. /
m/s cipla ltd.",10.88
"met oprolol succinate
(as extended release),
chlorthalidone &
telmisartan tablets
m/s akums drugs &
pharmaceuticals ltd. /
m/s cipla ltd.",13.41
"mef enamic acid and
paracetamol oral
suspension
m/s akums drugs &
pharmaceuticals ltd. /
m/s apex laboratories
pvt. ltd.",0.76
"para cetamol
infusion ip (1%w/v)
in 100ml pack
m/s zydus healthcare
limited",3.1
"ceft riaxone &
sulbactam injection
m/s skymap
pharmaceuticals pvt.
ltd. / m/s eris
healthcare pvt. ltd.",147.2
"para cetamol sustained
release tablets
m/s lincoln
pharmaceuticals ltd. /
m/s zydus healthcare
limited",4.1
"azit hromycin oral
suspension
m/s akums drugs &
pharmaceuticals pvt.
ltd. / m/s torrent
pharmaceuticals ltd.",2.16
"vita min d3 oral
solution
m/s ravenbhel
healthcare pvt. ltd.
/ m/s micro labs
ltd.",11.78
"ace clofenac and
paracetamol tablets
m/s zydus healthcare
ltd.",4.64
"dap agliflozin and
metformin
hydrochloride
(extended release)
tablets
m/s macleods
pharmaceuticals ltd.",9.27
"dap agliflozin and
metformin
hydrochloride
(extended release)
tablets
m/s macleods
pharmaceuticals ltd.",10.76
"dap agliflozin and
metformin
hydrochloride
(extended release)
tablets
m/s macleods
pharmaceuticals ltd.",6.36
"dap agliflozin and
metformin
hydrochloride
(extended release)
tablets
m/s exemed
pharmaceuticals / m/s
abbott healthcare pvt.
ltd.",10.76
"sita gliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s msn laboratories
pvt. limited",9.73
"sita gliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s msn laboratories
pvt. limited",14.19
"sita gliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals /
m/s macleods
pharmaceuticals ltd.",20.17
"sita gliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
macleods
pharmaceuticals ltd.",18.67
"sita gliptin and
metformin
hydrochloride tablets
m/s macleods
pharmaceuticals ltd.",20.02
"sita gliptin and
metformin
hydrochloride tablets
m/s macleods
pharmaceuticals ltd.",18.34
"glim epiride, voglibose &
metformin (extended-
release) tablets
m/s akums drugs
& pharmaceuticals
ltd. / m/s apex
laboratories pvt.
ltd.",10.0
"cho lecalciferol (vitamin
d3) oral solution
m/s ravenbhel
healthcare pvt. ltd. /
m/s cadila",12.03
"ibu profen and
paracetamol suspension
m/s innova captab
limited / m/s abbott
india limited",0.41
"olm esartan medoxomil,
amlodipine &
hydrochlorothi azide
tablets
m/s pharma force lab. /
m/s mankind prime
labs pvt. ltd.",13.24
"olm esartan medoxomil
& amlodipine tablets
m/s hetero labs ltd.
/ m/s mankind prime
labs pvt. ltd.",18.77
"par acetamol &
mefenamic acid
suspension
m/s pharma force lab.
/ m/s mankind prime
labs pvt. ltd.",0.75
"telm isartan,
chlorthalidone &
metoprolol er
tablets",9.51
"glim epiride and
metformin
hydrochloride (er)
tablets
m/s innova captab ltd.
/ m/s cipla ltd.",9.66
"glim epiride and
metformin
hydrochloride (er)
tablets
m/s innova captab ltd.
/ m/s cipla ltd.",10.36
"amo xycillin and
potassium
clavulanate oral
suspension ip
m/s malik life
sciences pvt. ltd. /
m/s cipla limited",168.43
"olm esartan medoxomil
and amlodipine
besylate tablet
m/s cadila
pharmaceuticals
limited",11.61
"pan toprazole dual-
release gastro-
resistant
tablets
m/s zydus healthcare
limited",15.58
"pan toprazole
powder for oral
suspension (sodium
bicarbonate as
buffer)
m/s alkem
laboratories ltd.",9.05
"ato rvastatin &
bempedoic acid tablet
m/s exemed
pharmaceuticals / m/s
zydus healthcare
limited",50.71
"ato rvastatin &
bempedoic acid tablet
m/s exemed
pharmaceuticals / m/s",50.71
"sita gliptin and
metformin
hydrochloride
tablets
m/s mediforce
healthcare pvt. ltd. /
m/s mankind prime
labs pvt. ltd.",20.02
"sita gliptin and
metformin
hydrochloride
(er)tablets
m/s ravenbhel
healthcare pvt.
ltd. / m/s unison
pharmaceuticals
pvt. ltd.",20.06
"sita gliptin and
metformin
hydrochloride
(er)tablets
m/s ravenbhel
healthcare pvt. ltd. /
m/s unison
pharmaceuticals pvt.
ltd.",20.17
"dap agliflozin, sitagliptin
and
metformin
hydrochloride (as
extended release)
tablets
m/s alkem laboratories
limited",30.7
"am oxycillin and
potassium clavulanate
oral suspension ip
m/s sun pharmaceutical
industries limited",168.43
"amoxycillin and
potassium
clavulanate oral
suspension ip
m/s malik lifesciences
pvt. ltd. / m/s abbott
healthcare pvt. ltd.",168.43
"ace tylcysteine &
acebrophylline
tablets
m/s pure and care
healthcare pvt. ltd. /
m/s cadila
pharmaceuticals
limited",14.91
"par acetamol,
phenylephrine
hydrochloride,
caffeine &
diphenhydramin e
hydrochloride
tablets
m/s dallas drugs pvt.
ltd. / m/s micro labs
pvt. ltd.",2.76
"rab eprazole and
ondansetron tablets
m/s dallas drugs
pvt. ltd. / m/s
micro labs pvt. ltd.",5.9
"am oxycillin and
potassium clavulanate
oral suspension ip
m/s malik lifesciences",168.43
"dap agliflozin,
sitagliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals /
m/s usv pvt. ltd.",28.57
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
emcure
pharmaceuticals
limited",22.9
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed",24.1
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
alembicpharmaceutical
s limited",18.75
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
glenmark
pharmaceuticals
limited",30.11
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed",28.72
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
eris life sciences
limited",25.89
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
cipla ltd.",28.72
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed",30.11
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
torrent
pharmaceuticals
limited",27.73
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
abbott healthcare pvt.
ltd.",20.53
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed",19.64
"dap agliflozin, sitagliptin
and metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
cadila pharmaceuticals
ltd.",29.26
"me tronidazole
, furazolidone &
dicyclomine
hydrochloride tablets
m/s dallas drugs pvt.
ltd. / m/s micro labs
pvt.
ltd.",1.08
"ato rvastatin &
bempedoic acid tablet
m/s exemed
pharmaceuticals / m/s
torrent
pharmaceuticals
limited",48.0
"glim epiride, voglibose
& metformin
(extended- release)
tablets
m/s akums drugs &
pharmaceuticals ltd.
/ m/s apex
laboratories pvt. ltd.",13.83
"par acetamol,
phenylephrine
hydrochloride,
diphenhydrami ne
hydrochloride and
caffeine tablets
m/s alicon
pharmaceuticals pvt.
ltd. / m/s dales
laboratories pvt. ltd.",2.76
"par acetamol,
phenylephrine and
chlorphenirami ne
tablets
m/s akums drugs &
pharmaceuticals ltd.
/ m/s torrent
pharmaceuticals
limited",4.36
"des venlafaxine
extended release",13.24
"ros uvastatin &
clopidogrel capsules
m/s windlas biotech
limited. / m/s modi-
mundipharma pvt.
ltd.",13.66
"ros uvastatin &
clopidogrel capsules
m/s windlas biotech
limited. / m/s modi-
mundipharma pvt.
ltd.",16.96
"ros uvastatin,
clopidogrel & aspirin
capsule
m/s windlas biotech
limited. / m/s modi-
mundipharma pvt.
ltd.",20.53
"mo ntelukast and
acebrophylline (sr)
tablets
m/s pure and cure
healthcare pvt. ltd. /
m/s zydus healthcare
limited",16.12
"rosuvastatin,
clopidogrel & aspirin
capsule
m/s windlas biotech
limited. / m/s modi-
mundipharma pvt. ltd.",14.48
"calcium, phosphorus,
magnesium, zinc &
vitamin d3 suspension
m/s pharma force
lab. / m/s mankind
pharma ltd.",0.68
"phe nylephrine
hydrochloride,
chlorpheniram ine
maleate, paracetamol,
sodium citrate &
menthol
suspension
m/s bioconic remedies
/ m/s dales
laboratories pvt. ltd.",0.87
"methylcobalam in,
alpha lipoic acid,
inositol, folic acid,
chromium",18.56
"ros uvastatin, aspirin
and clopidogrel
capsule
m/s akums drug s and
pharmaceuticals ltd. /
m/s cadila
pharmaceuticals ltd.",20.69
"fer rous ascorbate,
folic acid &
methylcobalam in
suspension
m/s akums drugs &
pharmaceuticals ltd. /
m/s cipla limited",0.92
"dox orubicin
hydrochloride
liposomal injection
(pegylated liposomal)
m/s samarth life
sciences pvt. ltd.",452.45
"diclofenac sodium &
dicyclomine
hydrochloride injection",31.08
"dic lofenac sodium and
paracetamol
tablets
m/s akums drugs &
pharmaceuticals ltd. /
m/s emcure
pharmaceuticals
ltd.",4.2
"dapagliflozin,
sitagliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s sun pharma
laboratories limited
as per s.o.4664(e)
dated 25/10/2023",27.75
"dapagliflozin,
sitagliptin and
metformin
hydrochloride (as
extended release)
tablets",27.75
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
usv pvt. ltd.",14.9
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
zydus healthcare
limited",14.9
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
emcure
pharmaceuticals
limited",14.79
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
intas pharmaceuticals
ltd.",16.44
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin",16.44
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
lupin limited",16.33
"dapagliflozin,
vildagliptin (as
sustained release)
and metformin
hydrochloride (as
sustained release)
tablets
m/s exemed
pharmaceuticals / m/s
emcure
pharmaceuticals
limited",16.33
"sitagliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s pure and cure
healthcare pvt. ltd.
/ m/s abbott
healthcare pvt. ltd",15.65
"sitagliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s ravenbhel
healthcare pvt. ltd.
/ m/s lupin limited",19.45
"teneligliptin,pioglitazo
ne & metformin
hydrochloride
(sustained release)
tablets
m/s. synokem",16.01
"dapagliflozin and
teneligliptin
tablets
m/s ravenbhel
healthcare pvt. ltd./
m/s mankind pharma
limited",14.5
"dapagliflozin and
teneligliptin tablets
m/s ravenbhel
healthcare pvt. ltd./
m/s mankind pharma
limited",15.83
"bisoprolol fumerate &
telmisartan tablets
m/s windlas biotech
limited / m/s merck
specialities pvt ltd.",10.92
"telmisartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd.",10.92
"telmisartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd.
/ m/s mankind
pharma limited",10.92
"biso prolol fumerate &
telmisartan tablets
m/s windlas biotech
limited / m/s merck
specialities pvt ltd.",12.52
"telmisartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd.
/ m/s torrent
pharmaceuticals ltd.",12.52
"telmisartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd.
/ m/s glenmark
pharmaceuticals ltd.",12.52
"telmisartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd.
/ m/s abbott
healthcare pvt. ltd.",10.92
"ind acaterol and
budesonide inhalation
m/s zydus healthcare
limited",35.22
"ind acaterol and
budesonide powder
for inhalation
m/s zydus
healthcare limited",36.22
"ind acaterol and
budesonide powder
for inhalation
m/s zydus
healthcare limited",60.71
"atorvastatin and
clopidogrel tablets
m/s pure & cure
healthcare pvt. ltd.
/ m/s sun
pharmaceuticals
industries ltd.",27.6
"lob eglitazone sulfate
and metformin
hydrochloride extended
release tablets
m/s glenmark
pharmaceuticals limited",11.44
"paracetamol,
phenylephrine
hydrochloride,
chlorpheniram ine
maleate, ammonium
chloride, sodium
citrate & menthol
suspension
m/s windlas biotech
limited / m/s torrent
pharmaceuticals
limited",0.89
"amoxycillin and
potassium clavulanate
tablets ip
m/s alps
communications pvt.
ltd. / m/s aristo
laboratories pvt. ltd.",34.68
"amoxycillin and
potassium clavulanate
oral suspension
m/s alps
communications pvt.",3.97
"dex tromethor
phan hydrobromide,
chlorpheniram ine
maleate &
phenylephrine
hydrochloride syrup
m/s pure and cure
healthcare pct. ltd.
/ m/s german
remedies
pharmaceuticals pvt.
ltd.",0.86
"dex tromethor phan
hydrobromide,
chlorpheniram ine
meleate &
phenylephrine
hydrochloride syrup
m/s pure and cure
healthcare pct. ltd.
/ m/s german
remedies
pharmaceuticals pvt.
ltd.",0.87
"aceclofenac,
paracetamol &
serratiopeptid ase
tablets
m/s akums drugs &
pharmaceuticals ltd. /",7.78
"ace clofenac,
paracetamol and
serratiopeptidase
tablets
m/s theon
pharmaceuticals
limited / m/s zydus
healthcare limited",7.78
"trypsin- chymotrypsin,
paracetamol &
aceclofenac tablets
m/s biogenetic drugs
pvt. ltd. / m/s lupin
limited",9.84
"cilnidipine, telmisartan
& chlorthalidone tablets
m/s pure and cure
healthcare pvt. ltd.
/ m/s aristo
pharmaceuticals pvt.",13.72
"multivitamin tablets
with mineral and
trace element
m/s aristo
pharmaceuticals pvt.
ltd.",1.88
"glimepiride
tablets ip
m/s skymap
pharmaceuticals pvt.
ltd. / m/s german
remedies
pharmaceuticals
pvt. ltd.",9.77
"gliclazide mr) and
metformin
hydrochloride (er)
tablets
m/s swiss garniers
genexiaa sciences pvt.
ltd./ m/s servier india
pvt. ltd.",6.57
"bilastine and
montelukast
orodispersible tablets
m/s akums drugs &
pharmaceuticals ltd. /
m/s sun
pharmaceuticals
industries limited",13.21
"dapagliflozin and
metformin
hydrochloride (as
extended release)
tablets
m/s synokem
pharmaceuticals ltd. /
m/s mankind prime
labs pvt. ltd.",9.1
"dap agliflozin and
metformin
hydrochloride (as
extended release)
tablets
m/s synokem
pharmaceuticals ltd. /
m/s mankind prime
labs pvt. ltd.",10.53
"biso prolol fumarate
& amlodipine
besylate
tablets
m/s tha madras
pharmaceuticals / m/s
cipla ltd.",8.34
"bisoprolol fumarate
& amlodipine
besylate tablets
m/s tha madras
pharmaceuticals /
m/s cipla ltd.",6.19
"erythropoietin injection
bp 6000 iu/ml
m/s gennova
biopharmaceutica ls ltd.
/ m/s wockhardt
limited",1449.74
"cilnidipine, telmisartan
& chlorthalidone tablets
m/s pure and cure
healthcare pvt. ltd. /
m/s aristo
pharmaceuticals
pvt. ltd.",13.17
"ors with zinc powder
4.38g
m/s fdc limited",6.12
"am oxycillin and
potassium clavulanate
oral suspension
(combi pack with sterile
water for
reconstitution of dry
syrup)
m/s malik lifesciences
pvt. ltd. / m/s dr.
reddy's laboratories
limited",162.11
"tra nexamic acid and
etamsylate tablets
m/s windlas biotech
pvt. ltd.
/ m/s torrent
pharmaceuticals ltd.",23.37
"ace clofenac and
paracetamol tablets
m/s aagya biotech pvt.
ltd./ m/s german
remedies
pharmaceuticals pvt.
ltd.",4.83
"cal cium, vitamin d3,
mecobalamin, l-
methylfolate calcium &
pyridoxal-5- phosphate
tablets
m/s akums drugs &
pharmaceuticals ltd. /
m/s emcure
pharmaceuticals ltd.",18.36
"itra conazole capsules
65mg (supra-
bioavailable
formulation)
m/s ravenbhel
healthcare pvt. ltd. / m/s
aristo pharmaceuticals",11.94
"pan toprazole (ec) and
levosulpiride (sr)
capsules
m/s theon
pharmaceuticals ltd. /
m/s cadila
pharmaceuticals ltd.",16.15
"line zolid
infusion
m/s axa parenterals
ltd./ m/s themis
medicare
limited",1.36
"biso prolol fumarate
and amlodipine tablets
m/s swiss garniers
biotech pvt. ltd.
/ m/s zydus healthcare
limited",8.34
"alp ha lipoic acid +
mecobalamin
+ myo-inositol
+ folic acid + pyridoxine
hydrochloride
+ chromium picolinate
and benfortiamine
tablets
m/s pure and cure
healthcare pvt. ltd. /
m/s zydus healthcare",22.86
"am oxycillin and
potassium clavulanate
oral suspension ip
m/s alps
communication pvt.
ltd. / m/s mankind
prime labs pvt. ltd.",4.05
"ace clofenac +
paracetamol +
serratiopeptidase
tablet
m/s akums drugs &
pharmaceuticals ltd.
/m/s german
remedies
pharmaceuticals pvt.
ltd.",5.23
"ace clofenac +
paracetamol +
serratiopeptidase
tablet
m/s akums drugs &
pharmaceuticals ltd.
/m/s german
remedies
pharmaceuticals pvt.
ltd.",8.09
"lido caine & prilocaine
spray
m/s pontika aerotech
/ m/s mankind pharma
ltd",34.52
"sod ium alginate,
sodium bicarbonate &
calcium carbonate
oral suspension
m/s akums drugs &
pharmaceuticals ltd. /
m/s mankind pharma
ltd",0.88
"ato rvastatin,
clopidogrel & aspirin
capsule
m/s windlas biotech
limited / m/s zydus
healthcare limited",13.22
"tel misartan and
bisoprolol fumarate
tablets
m/s ravenbhel
healthcare pvt. ltd. /",10.97
"aze lnidipine and
telmisartan tablet
m/s mascot health
series pvt. ltd. / m/s
glenmark
pharmaceuticals
limited",17.82
"par acetamol and
caffeine tablets ip
m/s troikaa
pharmaceuticals
limited",1.77
"ato rvastatin and
bempedoic acid
tablets
m/s exemed
pharmaceuticals / m/s
eris lifesciences
limited",52.97
"ofl oxacin &
dexamethasone
sodium
phosphate eye/ear
drops
m/s skymap
healthcare pvt. ltd.",5.8
"paroxetine controlled
release & clonazepam
capsules
m/s akums drugs &
pharmaceuticals
limited / m/s eris
lifesciences limited",15.81
"etoricoxib and
paracetamol tablets
m/s pfizer limited",8.99
"lina gliptin and
metformin
hydrochloride
tablets
m/s intas
pharmaceuticals ltd",8.97
"lina gliptin and
metformin
hydrochloride tablets
m/s intas
pharmaceuticals ltd.",9.6
"dap agliflozin,
sitagliptin and
metformin
hydrochloride (as
extended release)
tablets
m/s exemed
pharmaceuticals / m/s
wockhardt limited",17.84
"dap agliflozin, sitagliptin
and metformin
hydrochloride (er)
tablets
m/s mascot health
series pvt. ltd. /
m/s aristo
pharmaceuticals pvt.
ltd.",19.57
"dapagliflozin,
vildagliptin (sr) and
metformin
hydrochloride (sr)
tablets
m/s ravenbhel
healthcare pvt. ltd. /
m/s alkem laboratories
ltd.",18.76
"dap agliflozin,
vildagliptin (sr) and
metformin
hydrochloride (sr)
tablets
m/s ravenbhel
healthcare pvt. ltd. /
m/s alkem
laboratories ltd.",19.87
"dap agliflozin,
vildagliptin (as
sustained release) and
metformin
hydrochloride (as
sustained release)
tablets
m/s exemed",16.18
